CAEX-790D-LIEBHERR-996					
6					
Cycle Time (m) Truck					
Cycle Time (m) Exc					
Loader Passes					
Payload(tonnes)	 				
ton/passes 					
Cycle Time (m) TE					
23.97	2.18	4	224.7	56.18	21.79
22.37	2.45	4	215.8	53.95	19.92
19.48	2.18	4	211.1	52.78	17.3
23.03	2.33	4	191.1	47.78	20.7
21.28	2.85	4	221	55.25	18.43
24.57	2.63	4	233.4	58.35	21.94
22.22	2.13	4	203.5	50.88	20.09
23.12	2.25	4	214	53.5	20.87
22.77	2.25	4	191.6	47.9	20.52
24.13	2.47	4	193.6	48.4	21.66
27.43	2.03	4	207.9	51.98	25.4
28.38	3.18	4	214.4	53.6	25.2
24.45	3.05	4	245	61.25	21.4
21.35	2.88	4	216.4	54.1	18.47
21.13	3.03	4	216.7	54.18	18.1
27.58	3.37	4	237.8	59.45	24.21
23	2.3	4	208.9	52.23	20.7
19.48	2.17	4	216.8	54.2	17.31
23.45	2	4	223.2	55.8	21.45
20.9	2	4	200.2	50.05	18.9
19.68	1.85	4	231.8	57.95	17.83
26.25	3.88	4	221.3	55.33	22.37
21.73	2.98	4	221.2	55.3	18.75
22.38	2.4	4	232.9	58.23	19.98
22.22	2.28	4	232.8	58.2	19.94
19.43	2.02	4	233.2	58.3	17.41
20.18	1.92	4	205.6	51.4	18.26
20.3	2.25	4	232.6	58.15	18.05
20.37	2.48	4	139.9	34.98	17.89
19.58	2.35	4	208.8	52.2	17.23
18.85	1.88	4	219.2	54.8	16.97
19.47	1.88	4	218.2	54.55	17.59
18.82	1.7	4	249.8	62.45	17.12
19.3	2	4	197.7	49.43	17.3
22.37	2.98	4	121.4	30.35	19.39
20.43	1.95	4	221.5	55.38	18.48
20.42	1.97	4	196.3	49.08	18.45
20.97	2	4	208.8	52.2	18.97
21.2	1.85	4	208.3	52.08	19.35
20.27	2.42	4	227	56.75	17.85
20.35	1.97	4	189.6	47.4	18.38
18.57	1.62	4	195.8	48.95	16.95
22.72	2.3	4	193.5	48.38	20.42
31.33	2.15	4	238.2	59.55	29.18
20.52	2.42	4	230.9	57.73	18.1
23.98	2.32	4	244.3	61.08	21.66
22.18	2.42	4	233.2	58.3	19.76
28.78	2.28	4	240.3	60.08	26.5
20.93	2.52	4	248.4	62.1	18.41
20.18	2.63	4	246.2	61.55	17.55
23.77	2.52	4	229.3	57.33	21.25
28.88	3.42	4	249.1	62.28	25.46
19.05	2.52	4	233.5	58.38	16.53
21.72	2.67	4	184.8	46.2	19.05
30.25	2.77	4	224.9	56.23	27.48
19.22	2.22	4	246.7	61.68	17
21.9	2.55	4	230.9	57.73	19.35
22.85	2.2	4	221.7	55.43	20.65
23.32	2.37	4	218.4	54.6	20.95
22.18	2.25	4	231	57.75	19.93
27.4	2.42	4	202.9	50.73	24.98
20.38	2.27	4	204.6	51.15	18.11
21.25	2.47	4	191.6	47.9	18.78
20.15	2.2	4	234.3	58.58	17.95
19.72	2.48	4	232.5	58.13	17.24
18.97	2.2	4	233.7	58.43	16.77
21.1	2.23	4	219.6	54.9	18.87
22	2.03	4	253.8	63.45	19.97
19.08	1.85	4	225.6	56.4	17.23
20.28	1.87	4	242.8	60.7	18.41
22.13	1.97	4	240.5	60.13	20.16
22.15	1.87	4	252.5	63.13	20.28
20.33	1.95	4	236.4	59.1	18.38
20.27	2.05	4	239.8	59.95	18.22
21.78	1.87	4	241.4	60.35	19.91
22.42	2.28	4	248.4	62.1	20.14
22.73	2.2	4	239.4	59.85	20.53
21	1.95	4	247.5	61.88	19.05
19.08	1.92	4	224.3	56.08	17.16
21.02	2.18	4	226.9	56.73	18.84
29.3	2.05	4	229.5	57.38	27.25
20.5	2.48	4	215.3	53.83	18.02
20.82	2.22	4	206.1	51.53	18.6
23.38	2.25	4	201.4	50.35	21.13
20.28	2	4	224.9	56.23	18.28
19.83	2.13	4	233.4	58.35	17.7
21.48	2	4	217.5	54.38	19.48
20	2.3	4	238.2	59.55	17.7
20.7	2.35	4	239.1	59.78	18.35
20.4	2.32	4	229.9	57.48	18.08
21.2	2.23	4	234.7	58.68	18.97
19.57	2.15	4	236.3	59.08	17.42
19.92	2.38	4	220.6	55.15	17.54
20.68	1.92	4	238	59.5	18.76
20.25	1.93	4	222.7	55.68	18.32
19.08	2.28	4	214.6	53.65	16.8
20.03	1.82	4	243.7	60.93	18.21
19.93	2.07	4	235.7	58.93	17.86
19.83	2.1	4	243	60.75	17.73
26.13	2.17	4	212.5	53.13	23.96
22.38	2.3	4	220.5	55.13	20.08
20.58	2.48	4	221.7	55.43	18.1
19.12	2.13	4	157.5	39.38	16.99
18.93	1.78	4	233.6	58.4	17.15
28.68	1.67	4	228.1	57.03	27.01
18.98	1.57	4	237.4	59.35	17.41
19.07	1.8	4	252.9	63.23	17.27
18.35	1.57	4	244.6	61.15	16.78
19.62	1.85	4	227.2	56.8	17.77
18.72	2.12	4	215.2	53.8	16.6
24.17	2.38	4	232.6	58.15	21.79
19	2.65	4	229.1	57.28	16.35
20.88	2.07	4	226.8	56.7	18.81
21.6	2.7	4	254	63.5	18.9
29.53	2.07	4	216.7	54.18	27.46
21.57	2.27	4	211.5	52.88	19.3
20.32	2.62	4	222.5	55.63	17.7
24.42	2.05	4	228.9	57.23	22.37
21.93	2.22	4	230.4	57.6	19.71
20.7	2.18	4	225.1	56.28	18.52
28.7	2.12	4	223.3	55.83	26.58
22.38	2.98	4	216.4	54.1	19.4
20.47	1.78	4	234.7	58.68	18.69
18.45	2	4	239.4	59.85	16.45
19.27	1.78	4	240.4	60.1	17.49
25.28	2.83	4	230.8	57.7	22.45
20.38	1.8	4	231	57.75	18.58
20.17	1.68	4	233	58.25	18.49
21.7	1.92	4	243.7	60.93	19.78
18.7	1.57	4	211.4	52.85	17.13
20.93	1.53	4	219	54.75	19.4
20.7	2.13	4	195.2	48.8	18.57
18.88	2.43	4	225.3	56.33	16.45
18.83	2.02	4	248.2	62.05	16.81
18.52	2.02	4	248	62	16.5
19.48	1.87	4	245.5	61.38	17.61
20.05	2.05	4	216.6	54.15	18
19.68	2	4	264.6	66.15	17.68
20.5	2.15	4	236.8	59.2	18.35
20.82	2.02	4	215.9	53.98	18.8
19.52	2.02	4	199.1	49.78	17.5
17.93	1.92	4	247	61.75	16.01
22.43	2.33	4	207.9	51.98	20.1
22.9	1.98	4	198	49.5	20.92
20.75	1.67	4	210.6	52.65	19.08
20.83	1.65	4	208.6	52.15	19.18
18.03	1.67	4	216.7	54.18	16.36
20.65	1.6	4	202.6	50.65	19.05
17.7	2.23	4	214.5	53.63	15.47
19.42	2.4	4	209.5	52.38	17.02
19.75	1.9	4	261.1	65.28	17.85
20.28	1.67	4	248.4	62.1	18.61
19.2	1.75	4	249.5	62.38	17.45
18.33	1.97	4	247	61.75	16.36
18.78	1.83	4	256.4	64.1	16.95
19.92	1.88	4	238.5	59.63	18.04
19.12	1.62	4	224.4	56.1	17.5
18.03	1.85	4	222	55.5	16.18
24.57	1.53	4	203	50.75	23.04
17.87	1.73	4	254.1	63.53	16.14
20.6	1.88	4	227.1	56.78	18.72
19.8	1.98	4	242.2	60.55	17.82
19.07	1.82	4	222	55.5	17.25
21.7	1.98	4	217.7	54.43	19.72
20.23	1.75	4	237.6	59.4	18.48
18.63	2.07	4	226.7	56.68	16.56
22.05	2.27	4	236.3	59.08	19.78
18.27	1.8	4	223.8	55.95	16.47
17.83	1.73	4	217.7	54.43	16.1
17.72	1.63	4	206.5	51.63	16.09
18.73	2.13	4	194.1	48.53	16.6
18.45	1.67	4	216.2	54.05	16.78
19.33	1.8	4	247.1	61.78	17.53
18.97	1.72	4	250.1	62.53	17.25
19.5	1.62	4	254.1	63.53	17.88
19.15	1.75	4	238.1	59.53	17.4
19.38	1.58	4	220.7	55.18	17.8
19.22	1.68	4	234.3	58.58	17.54
17.98	1.63	4	237.9	59.48	16.35
18.8	2.33	4	240.3	60.08	16.47
18.82	1.73	4	229.5	57.38	17.09
22.25	1.55	4	241	60.25	20.7
18.15	1.67	4	239.3	59.83	16.48
17.97	1.87	4	215.2	53.8	16.1
18.65	1.82	4	239.3	59.83	16.83
19.07	1.95	4	205	51.25	17.12
23.65	1.72	4	201.6	50.4	21.93
19.93	2.3	4	232.5	58.13	17.63
22.8	2.18	4	243.7	60.93	20.62
25.32	2.95	4	227.5	56.88	22.37
33.05	2.25	4	249.1	62.28	30.8
24.77	3.28	4	234.4	58.6	21.49
17.55	1.53	4	227.4	56.85	16.02
18.12	1.52	4	226.5	56.63	16.6
22.02	1.77	4	204.9	51.23	20.25
18.47	1.73	4	231.3	57.83	16.74
18.7	1.63	4	223.6	55.9	17.07
16.53	1.62	4	205.5	51.38	14.91
18.58	1.67	4	215.6	53.9	16.91
19.93	1.48	4	189.9	47.48	18.45
20.2	1.73	4	199.7	49.93	18.47
19.17	1.53	4	233.6	58.4	17.64
19.45	1.48	4	226.8	56.7	17.97
20.47	1.63	4	231.5	57.88	18.84
20.75	1.6	4	228.5	57.13	19.15
19.13	2.02	4	243.7	60.93	17.11
19.15	2.2	4	203.8	50.95	16.95
18.2	1.87	4	216.3	54.08	16.33
18.8	1.75	4	195.2	48.8	17.05
23.77	1.82	4	202.4	50.6	21.95
20.97	1.53	4	198.5	49.63	19.44
20.45	1.97	4	231.6	57.9	18.48
21.25	1.6	4	194.5	48.63	19.65
21.1	1.85	4	227	56.75	19.25
20.1	1.67	4	238.3	59.58	18.43
25.25	1.77	4	231.7	57.93	23.48
19.3	1.47	4	225.5	56.38	17.83
19.57	1.55	4	212.1	53.03	18.02
17.13	1.55	4	204.7	51.18	15.58
17.32	1.63	4	228.9	57.23	15.69
16.78	1.37	4	186.9	46.73	15.41
21.35	1.8	4	230.8	57.7	19.55
17.95	1.6	4	210	52.5	16.35
22.6	2.42	4	234.3	58.58	20.18
20.85	2.73	4	226.8	56.7	18.12
18.53	2.22	4	228.4	57.1	16.31
20.53	2.5	4	170.5	42.63	18.03
32.77	2.05	4	209.7	52.43	30.72
24.65	2.05	4	210.9	52.73	22.6
23	4.87	4	220.5	55.13	18.13
20.97	2.1	4	243.7	60.93	18.87
19.48	1.73	4	237.4	59.35	17.75
18.9	1.95	4	230.8	57.7	16.95
21.45	1.98	4	228.4	57.1	19.47
27.35	3.3	4	219.2	54.8	24.05
22.17	1.95	4	218.8	54.7	20.22
20.27	2.32	4	207.2	51.8	17.95
24.65	1.57	4	226	56.5	23.08
18.58	1.7	4	226.7	56.68	16.88
18.95	1.52	4	232.5	58.13	17.43
21.77	2.7	4	214.8	53.7	19.07
27.58	2.47	4	208.9	52.23	25.11
19.27	2.15	4	222.3	55.58	17.12
23	2.05	4	217.8	54.45	20.95
21.48	2.33	4	233.5	58.38	19.15
22.62	2.73	4	204.8	51.2	19.89
23.67	2.82	4	200.3	50.08	20.85
18.92	2.65	4	219.8	54.95	16.27
22.28	2.8	4	169.3	42.33	19.48
20.5	2.12	4	224.2	56.05	18.38
21.35	1.93	4	223.8	55.95	19.42
20.08	1.88	4	233.6	58.4	18.2
21.28	1.85	4	179.4	44.85	19.43
19.45	2.32	4	204.2	51.05	17.13
17.85	1.77	4	219.5	54.88	16.08
22.37	2.13	4	216.5	54.13	20.24
20.42	1.98	4	214.9	53.73	18.44
20.53	1.92	4	218.5	54.63	18.61
24.33	2.37	4	236.1	59.03	21.96
19.5	2.82	4	237.7	59.43	16.68
21.93	3.03	4	230.1	57.53	18.9
23.32	2.45	4	230.2	57.55	20.87
27.5	4.2	4	232.7	58.18	23.3
21.3	2.13	4	235.3	58.83	19.17
19.87	2.5	4	212.9	53.23	17.37
25.12	2.52	4	241.3	60.33	22.6
27.15	2.52	4	199.4	49.85	24.63
21.02	2.22	4	225	56.25	18.8
20.68	2.32	4	231.3	57.83	18.36
25.77	2.57	4	223.2	55.8	23.2
20.75	2.08	4	235.7	58.93	18.67
19.75	2.47	4	233	58.25	17.28
26.92	3.3	4	256.6	64.15	23.62
19.38	1.82	4	232.9	58.23	17.56
21.42	1.93	4	228.9	57.23	19.49
24.6	1.68	4	223.3	55.83	22.92
19.53	1.68	4	221	55.25	17.85
21.55	2.25	4	221.2	55.3	19.3
18.88	1.85	4	227.6	56.9	17.03
21.37	1.98	4	215	53.75	19.39
19.45	2.37	4	219.1	54.78	17.08
22.93	2.18	4	221.6	55.4	20.75
19.15	2.4	4	207.5	51.88	16.75
23.68	1.82	4	232.9	58.23	21.86
20.82	1.65	4	201.8	50.45	19.17
23.23	1.92	4	207.6	51.9	21.31
16.78	2.27	4	224.6	56.15	14.51
18.7	2.6	4	239.9	59.98	16.1
19.93	1.9	4	215	53.75	18.03
19.18	2.08	4	222.6	55.65	17.1
18.92	1.72	4	215.7	53.93	17.2
25.2	2.23	4	203	50.75	22.97
21.67	1.92	4	212.9	53.23	19.75
20.02	2.05	4	233.7	58.43	17.97
18.25	2.03	4	238.4	59.6	16.22
19.32	1.93	4	228.6	57.15	17.39
26.23	1.9	4	231.9	57.98	24.33
18.98	1.9	4	226.1	56.53	17.08
17.55	1.82	4	227.1	56.78	15.73
19	1.97	4	231.7	57.93	17.03
26.43	1.45	4	226.7	56.68	24.98
19.05	2.02	4	215.4	53.85	17.03
19.02	1.92	4	231.3	57.83	17.1
21.77	2.8	4	206.2	51.55	18.97
26.93	2.05	4	223.9	55.98	24.88
21.52	2.1	4	230	57.5	19.42
18.42	2.08	4	217	54.25	16.34
18.15	2.23	4	231.9	57.98	15.92
20.72	2.1	4	220.5	55.13	18.62
21.18	2	4	220.7	55.18	19.18
25.73	1.7	4	217.4	54.35	24.03
20.2	1.73	4	237.9	59.48	18.47
19.4	2.15	4	232.4	58.1	17.25
31.9	2.18	4	212.3	53.08	29.72
32.88	2.5	4	229.9	57.48	30.38
18.45	1.72	4	241.4	60.35	16.73
20.62	1.83	4	233.6	58.4	18.79
18.85	1.75	4	241.8	60.45	17.1
20.02	1.88	4	240.3	60.08	18.14
20.88	1.72	4	243.4	60.85	19.16
20.72	2.13	4	222.3	55.58	18.59
22.42	1.83	4	240.5	60.13	20.59
18.4	1.9	4	239.4	59.85	16.5
19.77	2.1	4	222.2	55.55	17.67
18.05	1.82	4	228.8	57.2	16.23
23.12	2.03	4	241.3	60.33	21.09
22.52	2.48	4	215.7	53.93	20.04
18.57	2.1	4	184.8	46.2	16.47
20.78	2.12	4	223.4	55.85	18.66
18.1	1.72	4	227	56.75	16.38
19.08	1.97	4	234.1	58.53	17.11
18.82	1.7	4	236	59	17.12
19.4	2.63	4	180.8	45.2	16.77
23.52	1.7	4	225.6	56.4	21.82
19.42	1.92	4	236.1	59.03	17.5
19.4	1.87	4	214.5	53.63	17.53
18.67	1.95	4	208.8	52.2	16.72
19.38	2.07	4	230	57.5	17.31
19.6	1.87	4	227.2	56.8	17.73
20.97	1.72	4	225.3	56.33	19.25
19.75	1.58	4	205.3	51.33	18.17
20.87	1.87	4	237.6	59.4	19
18.48	1.63	4	229.2	57.3	16.85
20.58	2.27	4	249.9	62.48	18.31
20.92	2.1	4	237.7	59.43	18.82
18.42	2.48	4	233.4	58.35	15.94
19.37	2.25	4	200.9	50.23	17.12
19.5	2.33	4	204.1	51.03	17.17
17.53	1.72	4	215.2	53.8	15.81
18.53	2.08	4	219.1	54.78	16.45
20.77	1.5	4	220.5	55.13	19.27
20.87	2.32	4	226.7	56.68	18.55
19.47	1.65	4	224.3	56.08	17.82
18.85	1.47	4	214.2	53.55	17.38
21.3	2.07	4	225.2	56.3	19.23
18.8	1.5	4	244.9	61.23	17.3
21.22	1.63	4	220.4	55.1	19.59
18.67	1.95	4	233.1	58.28	16.72
22.08	2.07	4	227.7	56.93	20.01
19.32	1.85	4	213.3	53.33	17.47
28.57	1.83	4	235.3	58.83	26.74
18	2.4	4	230.5	57.63	15.6
22.77	1.75	4	230	57.5	21.02
19.17	2.07	4	242.8	60.7	17.1
20.05	1.9	4	257	64.25	18.15
19.63	2.17	4	219.2	54.8	17.46
29.45	2.08	4	277.9	69.48	27.37
19.57	1.72	4	244.7	61.18	17.85
20.67	2.47	4	184.9	46.23	18.2
19.98	1.6	4	216.6	54.15	18.38
20.08	1.7	4	228	57	18.38
20.2	1.83	4	235.4	58.85	18.37
21.1	1.67	4	221.8	55.45	19.43
18.35	1.58	4	225.6	56.4	16.77
19.77	2.25	4	213	53.25	17.52
19.32	1.93	4	222.8	55.7	17.39
18.43	1.8	4	239.8	59.95	16.63
18.8	2.13	4	237.9	59.48	16.67
27.02	1.72	4	210.9	52.73	25.3
33.63	1.82	4	221.8	55.45	31.81
21.05	1.7	4	218.5	54.63	19.35
18.98	1.78	4	239.3	59.83	17.2
19.65	1.68	4	230.2	57.55	17.97
18.1	1.73	4	225.3	56.33	16.37
22.63	1.68	4	233.5	58.38	20.95
18.63	1.62	4	233.1	58.28	17.01
19.5	1.77	4	239.2	59.8	17.73
19.83	1.93	4	230.4	57.6	17.9
19.28	1.73	4	229.4	57.35	17.55
19.75	2	4	225.5	56.38	17.75
18.53	2.08	4	224.2	56.05	16.45
18.97	2.05	4	232.4	58.1	16.92
18.17	1.78	4	217.3	54.33	16.39
20.93	2.38	4	230.1	57.53	18.55
18.75	1.95	4	218.5	54.63	16.8
20.53	1.55	4	222	55.5	18.98
20.5	1.78	4	228.4	57.1	18.72
21.8	1.93	4	225.6	56.4	19.87
