samples
6
DHID
X
Y
Z
Cut
SG
154	288562.5737	599030.776	408.22	0.1375	2.64
154	288560.8844	599031.222	408.22	0.538	2.64
1	288437.1254	599370.391	404.85	2.53143	2.64
1	288439.0319	599370.992	404.85	1.2026	2.64
1	288444.6375	599373.115	404.85	2.3059	2.64
1	288446.477	599373.901	404.85	1.253	2.64
1	288448.3192	599374.679	404.85	0.53405	2.64
1	288450.1208	599375.544	404.85	0.99923	2.64
1	288451.911	599376.435	404.85	1.95799	2.64
1	288453.7476	599377.226	404.85	2.01956	2.64
1	288455.6108	599377.953	404.85	0.07205	2.64
2	288434.4741	599374.596	404.899	2.14762	2.64
2	288436.3393	599375.315	404.899	1.73549	2.64
2	288438.1695	599376.122	404.899	1.85547	2.64
2	288439.9745	599376.976	404.899	1.54407	2.64
2	288441.809	599377.757	404.899	1.49179	2.64
2	288443.671	599378.472	404.899	1.39455	2.64
2	288445.5627	599379.075	404.899	1.38393	2.64
2	288447.4316	599379.739	404.899	0.08514	2.64
2	288449.3011	599380.418	404.899	1.30389	2.64
2	288451.1828	599381.076	404.899	1.23791	2.64
3	288462.4892	599348.717	404.986	1.42272	2.64
3	288460.6379	599347.962	404.986	1.41348	2.64
3	288458.7743	599347.235	404.986	0.02984	2.64
3	288456.946	599346.427	404.986	0.0341	2.64
3	288455.1796	599345.493	404.986	1.2541	2.64
3	288453.3922	599344.602	404.986	2.97581	2.64
3	288451.5322	599343.865	404.986	1.87996	2.64
3	288449.634	599343.238	404.986	0.55865	2.64
3	288447.7011	599342.723	404.986	1.325	2.64
4	288393.9618	599375.44	439.139	1.154182	2.64
4	288391.9648	599375.341	439.139	0.153304	2.64
5	288461.8953	599341.874	404.808	0.35716	2.64
5	288459.9969	599341.261	404.808	0.25582	2.64
5	288456.2908	599339.77	404.808	0.18395	2.64
5	288454.3507	599339.291	404.808	2.18502	2.64
5	288452.4941	599338.592	404.808	1.38	2.64
5	288450.7674	599337.574	404.808	1.70884	2.64
